"id","bom_id","product_id","product_uom","product_qty","component_type"
"bom_line_001","Bio nigell","BGE002","kg",43,"raw_material"
"bom_line_002","Bio nigell","BGE004","kg",43,"raw_material"
"bom_line_003","Bio nigell","BGL002","kg",34,"raw_material"
"bom_line_004","Bio nigell","BMP001","kg",0.128,"raw_material"
"bom_line_005","Bio nigell","BPP001","kg",0.054,"raw_material"
"bom_line_006","Buah Merah Rediss","BGE002","kg",43,"raw_material"
"bom_line_007","Buah Merah Rediss","BGE004","kg",43,"raw_material"
"bom_line_008","Buah Merah Rediss","BGL002","kg",34,"raw_material"
"bom_line_009","Buah Merah Rediss","BMP001","kg",0.128,"raw_material"
"bom_line_011","Buah Merah Rediss","BPP001","kg",0.054,"raw_material"
"bom_line_012","Buah Merah W 600","BGE002","kg",21.5,"raw_material"
"bom_line_013","Buah Merah W 600","BGE004","kg",21.5,"raw_material"
"bom_line_014","Buah Merah W 600","BGL002","kg",17,"raw_material"
"bom_line_015","Buah Merah W 600","BMP001","kg",0.064,"raw_material"
"bom_line_016","Buah Merah W 600","BPP001","kg",0.027,"raw_material"
"bom_line_017","Biocelle","BGE002","kg",33.786,"raw_material"
"bom_line_018","Biocelle","BGE004","kg",33.786,"raw_material"
"bom_line_019","Biocelle","BGL002","kg",26.714,"raw_material"
"bom_line_020","Biocelle","BMP001","kg",0.101,"raw_material"
"bom_line_021","Biocelle","BMP001","kg",0.101,"raw_material"
"bom_line_022","Biocelle","BPP001","kg",0.042,"raw_material"
"bom_line_023","Carniten","BGE002","kg",43,"raw_material"
"bom_line_024","Carniten","BGE004","kg",43,"raw_material"
"bom_line_025","Carniten","BGL002","kg",34,"raw_material"
"bom_line_026","Carniten","BMP001","kg",0.128,"raw_material"
"bom_line_027","Carniten","BPP001","kg",0.054,"raw_material"
"bom_line_028","Carniten","BEC002","kg",0.3,"raw_material"
"bom_line_029","Carniten","BET002","g",240,"raw_material"
"bom_line_030","Carniten","BTD001","kg",0.4,"raw_material"
"bom_line_031","DBS Habbazzaitun","BGE002","kg",43,"raw_material"
"bom_line_032","DBS Habbazzaitun","BGE004","kg",43,"raw_material"
"bom_line_033","DBS Habbazzaitun","BGL002","kg",34,"raw_material"
"bom_line_034","DBS Habbazzaitun","BMP001","kg",0.129,"raw_material"
"bom_line_035","DBS Habbazzaitun","BPP001","kg",0.054,"raw_material"
"bom_line_036","DBS Habbazzaitun","BPL001","kg",0.008,"raw_material"
"bom_line_037","Fish Oil 1000 mg","BGE002","kg",43,"raw_material"
"bom_line_038","Fish Oil 1000 mg","BGE004","kg",43,"raw_material"
"bom_line_039","Fish Oil 1000 mg","BGL002","kg",34,"raw_material"
"bom_line_040","Fish Oil 1000 mg","BMP001","kg",0.129,"raw_material"
"bom_line_041","Fish Oil 1000 mg","BPP001","kg",0.054,"raw_material"
"bom_line_042","Olive Oil 600 mg","BGE002","kg",43,"raw_material"
"bom_line_043","Olive Oil 600 mg","BGE004","kg",43,"raw_material"
"bom_line_044","Olive Oil 600 mg","BGL002","kg",34,"raw_material"
"bom_line_045","Olive Oil 600 mg","BMP001","kg",0.129,"raw_material"
"bom_line_046","Olive Oil 600 mg","BPP001","kg",0.054,"raw_material"
"bom_line_047","Olive Oil 600 mg","BTD001","kg",0.4,"raw_material"
"bom_line_048","Habbatussauda 600 mg","BGE002","kg",43,"raw_material"
"bom_line_049","Habbatussauda 600 mg","BGE004","kg",43,"raw_material"
"bom_line_050","Habbatussauda 600 mg","BGL002","kg",34,"raw_material"
"bom_line_051","Habbatussauda 600 mg","BMP001","kg",0.129,"raw_material"
"bom_line_052","Habbatussauda 600 mg","BPP001","kg",0.054,"raw_material"
"bom_line_053","Inspira Vitamin E 400 IU","BGE002","kg",43,"raw_material"
"bom_line_054","Inspira Vitamin E 400 IU","BGE004","kg",43,"raw_material"
"bom_line_055","Inspira Vitamin E 400 IU","BGL002","kg",34,"raw_material"
"bom_line_056","Inspira Vitamin E 400 IU","BMP001","kg",0.129,"raw_material"
"bom_line_057","Inspira Vitamin E 400 IU","BPP001","kg",0.054,"raw_material"
"bom_line_058","Isotretinoin 10 mg","BGE002","kg",38.37,"raw_material"
"bom_line_059","Isotretinoin 10 mg","BGE004","kg",38.37,"raw_material"
"bom_line_060","Isotretinoin 10 mg","BGL002","kg",34,"raw_material"
"bom_line_061","Isotretinoin 10 mg","BMP001","kg",0.115,"raw_material"
"bom_line_062","Isotretinoin 10 mg","BPP001","kg",0.048,"raw_material"
"bom_line_063","Isotretinoin 10 mg","BEC002","kg",0.268,"raw_material"
"bom_line_064","Isotretinoin 10 mg","BET002","g",214.15,"raw_material"
"bom_line_065","Isotretinoin 10 mg","BTD001","kg",0.357,"raw_material"
"bom_line_066","Lamata","BGL002","kg",17,"raw_material"
"bom_line_067","Lamata","BMP001","kg",0.064,"raw_material"
"bom_line_068","Lamata","BPP001","kg",0.027,"raw_material"
"bom_line_069","Lamata","ABE001","kg",6,"raw_material"
"bom_line_070","Lamata","AVE002","kg",5,"raw_material"
"bom_line_071","Lamata","ABC001","kg",0.3,"raw_material"
"bom_line_072","Lamata","APH007","kg",0.7,"raw_material"
"bom_line_073","Lamata","ALG001","kg",0.8,"raw_material"
"bom_line_074","Lamata","ALH002","kg",0.8,"raw_material"
"bom_line_075","Lamata","ATA001","kg",0.8,"raw_material"
"bom_line_076","Lamata","BSO001","kg",35.6,"raw_material"
"bom_line_077","Lamata","BGE002","kg",21.5,"raw_material"
"bom_line_078","Lamata","BGE004","kg",21.5,"raw_material"
"bom_line_079","Lamata","CBO012","Pcs",3333,"kemas_primer"
"bom_line_080","Lamata","CTB017","Pcs",3333,"kemas_primer"
"bom_line_081","Lamata","CSG001","kg",3,"kemas_primer"
"bom_line_082","Lamata","LBK001","Pcs",3333,"kemas_primer"
"bom_line_083","Lamata","CET073","Pcs",3390,"kemas_sekunder"
"bom_line_084","Lamata","CIN080","Pcs",3334,"kemas_sekunder"
"bom_line_085","Lamata","CSH020","Pcs",19,"kemas_sekunder"
"bom_line_086","Lamata","LBK010","Pcs",68,"kemas_sekunder"
"bom_line_087","Lamata","CPB001","Roll",1,"kemas_sekunder"
"bom_line_088","Mamavita 400 mg Soft Capsule","BGE002","kg",43,"raw_material"
"bom_line_089","Mamavita 400 mg Soft Capsule","BGE004","kg",43,"raw_material"
"bom_line_090","Mamavita 400 mg Soft Capsule","BGL002","kg",34,"raw_material"
"bom_line_091","Mamavita 400 mg Soft Capsule","BMP001","kg",0.129,"raw_material"
"bom_line_092","Mamavita 400 mg Soft Capsule","BPP001","kg",0.054,"raw_material"
"bom_line_093","Mamavita 400 mg Soft Capsule","BTD001","kg",0.4,"raw_material"
"bom_line_094","Natura Nigela S 700","BGE002","kg",43,"raw_material"
"bom_line_095","Natura Nigela S 700","BGE004","kg",43,"raw_material"
"bom_line_096","Natura Nigela S 700","BGL002","kg",34,"raw_material"
"bom_line_097","Natura Nigela S 700","BMP001","kg",0.129,"raw_material"
"bom_line_098","Natura Nigela S 700","BPP001","kg",0.054,"raw_material"
"bom_line_099","Natura Omega S 650","BGE002","kg",43,"raw_material"
"bom_line_100","Natura Omega S 650","BGE004","kg",43,"raw_material"
"bom_line_101","Natura Omega S 650","BGL002","kg",34,"raw_material"
"bom_line_102","Natura Omega S 650","BMP001","kg",0.129,"raw_material"
"bom_line_103","Natura Omega S 650","BPP001","kg",0.054,"raw_material"
"bom_line_104","Pure Fish Oil","BGE002","kg",43,"raw_material"
"bom_line_105","Pure Fish Oil","BGE004","kg",43,"raw_material"
"bom_line_106","Pure Fish Oil","BGL002","kg",34,"raw_material"
"bom_line_107","Pure Fish Oil","BMP001","kg",0.129,"raw_material"
"bom_line_108","Pure Fish Oil","BPP001","kg",0.054,"raw_material"
"bom_line_109","Vitamin A 100.000 IU","BGE002","kg",43,"raw_material"
"bom_line_110","Vitamin A 100.000 IU","BGE004","kg",43,"raw_material"
"bom_line_111","Vitamin A 100.000 IU","BGL002","kg",34,"raw_material"
"bom_line_112","Vitamin A 100.000 IU","BPW001","Liter(s)",76,"raw_material"
"bom_line_113","Vitamin A 100.000 IU","BMP001","kg",0.129,"raw_material"
"bom_line_114","Vitamin A 100.000 IU","BPP001","kg",0.54,"raw_material"
"bom_line_115","Vitamin A 100.000 IU","BEP001","kg",0.3,"raw_material"
"bom_line_116","Vitamin A 100.000 IU","BTD001","kg",0.1,"raw_material"
"bom_line_117","Vitamin A 100.000 IU","AVA001","kg",19.51,"raw_material"
"bom_line_118","Vitamin A 100.000 IU","BSO003","kg",65.74,"raw_material"
"bom_line_119","Vitamin A 100.000 IU","CBO029","Pcs",6200,"kemas_primer"
"bom_line_120","Vitamin A 100.000 IU","CTB012","Pcs",6200,"kemas_primer"
"bom_line_121","Vitamin A 100.000 IU","CSG001","kg",6,"kemas_primer"
"bom_line_122","Vitamin A 100.000 IU","LBK001","Pcs",6200,"kemas_primer"
"bom_line_123","Vitamin A 100.000 IU","CET108","Pcs",6201,"kemas_sekunder"
"bom_line_124","Vitamin A 100.000 IU","CBR098","Pcs",6201,"kemas_sekunder"
"bom_line_125","Vitamin A 100.000 IU","LBK016","Pcs",62,"kemas_sekunder"
"bom_line_126","Vitamin A 100.000 IU","CSH020","Pcs",21,"kemas_sekunder"
"bom_line_127","Vitamin A 100.000 IU","LBK010","Pcs",63,"kemas_sekunder"
"bom_line_128","Vitamin A 100.000 IU","CCT001","Roll",3,"kemas_sekunder"
"bom_line_129","Vitamin A 100.000 IU","CPB001","Roll",1,"kemas_sekunder"
"bom_line_130","Vitamin A 200.000 IU","BGE002","kg",43,"raw_material"
"bom_line_131","Vitamin A 200.000 IU","BGE004","kg",43,"raw_material"
"bom_line_132","Vitamin A 200.000 IU","BGL002","kg",34,"raw_material"
"bom_line_133","Vitamin A 200.000 IU","BPW001","Liter(s)",76,"raw_material"
"bom_line_134","Vitamin A 200.000 IU","BMP001","kg",0.129,"raw_material"
"bom_line_135","Vitamin A 200.000 IU","BPP001","kg",0.54,"raw_material"
"bom_line_136","Vitamin A 200.000 IU","BET002","g",240,"raw_material"
"bom_line_137","Vitamin A 200.000 IU","BEC002","kg",0.3,"raw_material"
"bom_line_138","Vitamin A 200.000 IU","BTD001","kg",0.4,"raw_material"
"bom_line_139","Vitamin A 200.000 IU","AVA001","kg",40.282,"raw_material"
"bom_line_140","Vitamin A 200.000 IU","BSO003","kg",79.718,"raw_material"
"bom_line_141","Vitamin A 200.000 IU","BSO003","kg",79.718,"raw_material"
"bom_line_142","Vitamin A 200.000 IU","CBO029","Pcs",6400,"kemas_primer"
"bom_line_143","Vitamin A 200.000 IU","CTB014","Pcs",6400,"kemas_primer"
"bom_line_144","Vitamin A 200.000 IU","CSG001","kg",6,"kemas_primer"
"bom_line_145","Vitamin A 200.000 IU","LBK001","Pcs",6400,"kemas_primer"
"bom_line_146","Vitamin A 200.000 IU","CET109","Pcs",6401,"kemas_sekunder"
"bom_line_147","Vitamin A 200.000 IU","CBR098","Pcs",6401,"kemas_sekunder"
"bom_line_148","Vitamin A 200.000 IU","LBK016","Pcs",64,"kemas_sekunder"
"bom_line_149","Vitamin A 200.000 IU","CSH020","Pcs",21,"kemas_sekunder"
"bom_line_150","Vitamin A 200.000 IU","LBK010","Pcs",65,"kemas_sekunder"
"bom_line_151","Vitamin A 200.000 IU","CCT001","Roll",3,"kemas_sekunder"
"bom_line_152","Vitamin A 200.000 IU","CPB001","Roll",1,"kemas_sekunder"
"bom_line_153","Antasida Doen 60 ml","AAH001","kg",10.46,"raw_material"
"bom_line_154","Antasida Doen 60 ml","AMH001","kg",8,"raw_material"
"bom_line_155","Antasida Doen 60 ml","BXG001","kg",0.7,"raw_material"
"bom_line_156","Antasida Doen 60 ml","BCS001","kg",0.65,"raw_material"
"bom_line_157","Antasida Doen 60 ml","BCA001","kg",2.012,"raw_material"
"bom_line_158","Antasida Doen 60 ml","BMP001","kg",0.175,"raw_material"
"bom_line_159","Antasida Doen 60 ml","BPP001","kg",0.105,"raw_material"
"bom_line_160","Antasida Doen 60 ml","BSC005","kg",0.25,"raw_material"
"bom_line_161","Antasida Doen 60 ml","BSU002","kg",3,"raw_material"
"bom_line_162","Antasida Doen 60 ml","BGL002","kg",25.238,"raw_material"
"bom_line_163","Antasida Doen 60 ml","BPG001","kg",5.174,"raw_material"
"bom_line_164","Antasida Doen 60 ml","BSO002","kg",39.144,"raw_material"
"bom_line_165","Antasida Doen 60 ml","BPO003","kg",0.135,"raw_material"
"bom_line_166","Antasida Doen 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_167","Antasida Doen 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_168","Antasida Doen 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_169","Antasida Doen 60 ml","CET012","Pcs",3226,"kemas_sekunder"
"bom_line_170","Antasida Doen 60 ml","CBR007","Pcs",3226,"kemas_sekunder"
"bom_line_171","Antasida Doen 60 ml","CRA007","Set",65,"kemas_sekunder"
"bom_line_172","Antasida Doen 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_173","Antasida Doen 60 ml","LBK010","Pcs",66,"kemas_sekunder"
"bom_line_174","Antasida Doen 60 ml","CCT001","Roll",2,"kemas_sekunder"
"bom_line_175","Antasida Doen 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_176","BAB 100 ml","AVA001","kg",0.063,"raw_material"
"bom_line_177","BAB 100 ml","ATH003","kg",0.04,"raw_material"
"bom_line_178","BAB 100 ml","ARP001","g",55,"raw_material"
"bom_line_179","BAB 100 ml","APH006","kg",0.08,"raw_material"
"bom_line_180","BAB 100 ml","ACY001","g",0.12,"raw_material"
"bom_line_181","BAB 100 ml","ANI001","g",600,"raw_material"
"bom_line_182","BAB 100 ml","ACP001","kg",0.2,"raw_material"
"bom_line_183","BAB 100 ml","ALH002","kg",8,"raw_material"
"bom_line_184","BAB 100 ml","AVE001","kg",0.2,"raw_material"
"bom_line_185","BAB 100 ml","BMP001","kg",0.2,"raw_material"
"bom_line_186","BAB 100 ml","BPP001","kg",0.04,"raw_material"
"bom_line_187","BAB 100 ml","BSU002","kg",50,"raw_material"
"bom_line_188","BAB 100 ml","BSS001","kg",0.12,"raw_material"
"bom_line_189","BAB 100 ml","BCA001","kg",0.72,"raw_material"
"bom_line_190","BAB 100 ml","BSC003","kg",1.2,"raw_material"
"bom_line_191","BAB 100 ml","BGL002","kg",18.929,"raw_material"
"bom_line_192","BAB 100 ml","BPH003","kg",0.352,"raw_material"
"bom_line_193","BAB 100 ml","BXG001","kg",0.4,"raw_material"
"bom_line_194","BAB 100 ml","BPG001","kg",6.209,"raw_material"
"bom_line_195","BAB 100 ml","BSO002","kg",26.096,"raw_material"
"bom_line_196","BAB 100 ml","BEO001","kg",0.421,"raw_material"
"bom_line_197","BAB 100 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_198","BAB 100 ml","CBO002","Pcs",2000,"kemas_primer"
"bom_line_199","BAB 100 ml","CDO004","Pcs",2000,"kemas_primer"
"bom_line_200","BAB 100 ml","CSP001","Pcs",1980,"kemas_primer"
"bom_line_201","BAB 100 ml","CET016","Pcs",1982,"kemas_sekunder"
"bom_line_202","BAB 100 ml","CIN012","Pcs",1981,"kemas_sekunder"
"bom_line_203","BAB 100 ml","CBR008","Pcs",1981,"kemas_sekunder"
"bom_line_204","BAB 100 ml","CSH026","Pcs",13,"kemas_sekunder"
"bom_line_205","BAB 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_206","Calcivita 200 ml","ACG001","kg",1.28,"raw_material"
"bom_line_207","Calcivita 200 ml","ACL001","kg",0.32,"raw_material"
"bom_line_208","Calcivita 200 ml","AVA001","kg",0.031,"raw_material"
"bom_line_209","Calcivita 200 ml","AVD001","g",4,"raw_material"
"bom_line_210","Calcivita 200 ml","ATH003","kg",0.046,"raw_material"
"bom_line_211","Calcivita 200 ml","ARP001","g",61.9,"raw_material"
"bom_line_212","Calcivita 200 ml","APH007","kg",0.021,"raw_material"
"bom_line_213","Calcivita 200 ml","ANI001","g",200,"raw_material"
"bom_line_214","Calcivita 200 ml","ADE001","kg",0.091,"raw_material"
"bom_line_215","Calcivita 200 ml","AAA002","kg",2.24,"raw_material"
"bom_line_216","Calcivita 200 ml","AVE001","kg",0.04,"raw_material"
"bom_line_217","Calcivita 200 ml","BXG001","kg",0.6,"raw_material"
"bom_line_218","Calcivita 200 ml","BSU002","kg",48,"raw_material"
"bom_line_219","Calcivita 200 ml","BCA001","kg",0.5,"raw_material"
"bom_line_220","Calcivita 200 ml","BSO002","kg",32.62,"raw_material"
"bom_line_221","Calcivita 200 ml","BGL002","kg",18.93,"raw_material"
"bom_line_222","Calcivita 200 ml","BPG001","kg",5.174,"raw_material"
"bom_line_223","Calcivita 200 ml","BDE001","g",400,"raw_material"
"bom_line_224","Calcivita 200 ml","BSS001","kg",0.067,"raw_material"
"bom_line_225","Calcivita 200 ml","BPH003","kg",0.32,"raw_material"
"bom_line_226","Calcivita 200 ml","BSC002","kg",0.6,"raw_material"
"bom_line_227","Calcivita 200 ml","BET001","Liter(s)",0.95,"raw_material"
"bom_line_228","Calcivita 200 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_229","Calcivita 200 ml","BDE002","g",30,"raw_material"
"bom_line_230","Calcivita 200 ml","CBO007","Pcs",1000,"kemas_primer"
"bom_line_231","Calcivita 200 ml","CDO004","Pcs",1000,"kemas_primer"
"bom_line_232","Calcivita 200 ml","CPC001","Pcs",991,"kemas_primer"
"bom_line_233","Calcivita 200 ml","CET018","Pcs",991,"kemas_sekunder"
"bom_line_234","Calcivita 200 ml","CBR010","Pcs",991,"kemas_sekunder"
"bom_line_235","Calcivita 200 ml","CIN001","Pcs",991,"kemas_sekunder"
"bom_line_236","Calcivita 200 ml","LBK025","Set",28,"kemas_sekunder"
"bom_line_237","Calcivita 200 ml","LBK022","Pcs",56,"kemas_sekunder"
"bom_line_238","Calcivita 200 ml","CPB001","Roll",2,"kemas_sekunder"
"bom_line_239","Camaag 100 ml","AAH001","kg",26,"raw_material"
"bom_line_240","Camaag 100 ml","AMH001","kg",14,"raw_material"
"bom_line_241","Camaag 100 ml","ADI001","kg",4,"raw_material"
"bom_line_242","Camaag 100 ml","BCS001","kg",0.16,"raw_material"
"bom_line_243","Camaag 100 ml","BXG001","kg",0.5,"raw_material"
"bom_line_244","Camaag 100 ml","BCA001","kg",2.012,"raw_material"
"bom_line_245","Camaag 100 ml","BMP001","kg",0.175,"raw_material"
"bom_line_246","Camaag 100 ml","BPP001","kg",0.105,"raw_material"
"bom_line_247","Camaag 100 ml","BSC005","kg",0.25,"raw_material"
"bom_line_248","Camaag 100 ml","BSU002","kg",3,"raw_material"
"bom_line_249","Camaag 100 ml","BPO003","kg",0.135,"raw_material"
"bom_line_250","Camaag 100 ml","BGL002","kg",25.238,"raw_material"
"bom_line_251","Camaag 100 ml","BPG001","kg",5.174,"raw_material"
"bom_line_252","Camaag 100 ml","BSO002","kg",39.144,"raw_material"
"bom_line_253","Camaag 100 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_254","Camaag 100 ml","CBO005","Pcs",2000,"kemas_primer"
"bom_line_255","Camaag 100 ml","CDO004","Pcs",2000,"kemas_primer"
"bom_line_256","Camaag 100 ml","CET019","Pcs",1961,"kemas_sekunder"
"bom_line_257","Camaag 100 ml","CIN014","Pcs",1961,"kemas_sekunder"
"bom_line_258","Camaag 100 ml","CBR011","Pcs",1961,"kemas_sekunder"
"bom_line_259","Camaag 100 ml","CSH026","Pcs",13,"kemas_sekunder"
"bom_line_260","Camaag 100 ml","LBK010","Pcs",40,"kemas_sekunder"
"bom_line_261","Camaag 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_262","Camaag 200 ml","AAH001","kg",10.46,"raw_material"
"bom_line_263","Camaag 200 ml","AMH001","kg",8,"raw_material"
"bom_line_264","Camaag 200 ml","ADI001","kg",1.2,"raw_material"
"bom_line_265","Camaag 200 ml","BXG001","kg",0.8,"raw_material"
"bom_line_266","Camaag 200 ml","BCS001","kg",0.65,"raw_material"
"bom_line_267","Camaag 200 ml","BCA001","kg",2.012,"raw_material"
"bom_line_268","Camaag 200 ml","BMP001","kg",0.175,"raw_material"
"bom_line_269","Camaag 200 ml","BPP001","kg",0.105,"raw_material"
"bom_line_270","Camaag 200 ml","BSC005","kg",0.25,"raw_material"
"bom_line_271","Camaag 200 ml","BSU002","kg",3,"raw_material"
"bom_line_272","Camaag 200 ml","BGL002","kg",25.238,"raw_material"
"bom_line_273","Camaag 200 ml","BPG001","kg",5.174,"raw_material"
"bom_line_274","Camaag 200 ml","BSO002","kg",39.144,"raw_material"
"bom_line_275","Camaag 200 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_276","Camaag 200 ml","CBO007","Pcs",1000,"kemas_primer"
"bom_line_277","Camaag 200 ml","CDO004","Pcs",1000,"kemas_primer"
"bom_line_278","Camaag 200 ml","CET020","Pcs",981,"kemas_sekunder"
"bom_line_279","Camaag 200 ml","CIN015","Pcs",981,"kemas_sekunder"
"bom_line_280","Camaag 200 ml","CBR012","Pcs",981,"kemas_sekunder"
"bom_line_281","Camaag 200 ml","CSH021","Pcs",14,"kemas_sekunder"
"bom_line_282","Camaag 200 ml","CPS002","kg",0.1,"kemas_sekunder"
"bom_line_283","Camaag 200 ml","LBK023","Pcs",27,"kemas_sekunder"
"bom_line_284","Camaag 200 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_285","Came 60 ml","APH005","kg",0.21,"raw_material"
"bom_line_286","Came 60 ml","BMP001","kg",0.175,"raw_material"
"bom_line_287","Came 60 ml","BPP001","kg",0.025,"raw_material"
"bom_line_288","Came 60 ml","BSC003","kg",1,"raw_material"
"bom_line_289","Came 60 ml","BCA001","kg",1.5,"raw_material"
"bom_line_290","Came 60 ml","BXG001","kg",0.2,"raw_material"
"bom_line_291","Came 60 ml","BSC005","kg",0.9,"raw_material"
"bom_line_292","Came 60 ml","BSS001","kg",0.09,"raw_material"
"bom_line_293","Came 60 ml","BPK001","kg",1,"raw_material"
"bom_line_294","Came 60 ml","BSU002","kg",5,"raw_material"
"bom_line_295","Came 60 ml","BET002","g",25,"raw_material"
"bom_line_296","Came 60 ml","BAL001","Liter(s)",0.5,"raw_material"
"bom_line_297","Came 60 ml","BGL002","kg",6.31,"raw_material"
"bom_line_298","Came 60 ml","BPO003","kg",0.135,"raw_material"
"bom_line_299","Came 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_300","Came 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_301","Came 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_302","Came 60 ml","CET021","Pcs",3358,"kemas_sekunder"
"bom_line_303","Came 60 ml","CIN017","Pcs",3292,"kemas_sekunder"
"bom_line_304","Came 60 ml","CBR014","Pcs",3292,"kemas_sekunder"
"bom_line_305","Came 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_306","Came 60 ml","LBK010","Pcs",66,"kemas_sekunder"
"bom_line_307","Came 60 ml","CPB001","Roll",0.4,"kemas_sekunder"
"bom_line_308","Camexine 60 ml","ABH001","kg",0.17,"raw_material"
"bom_line_309","Camexine 60 ml","BMP001","kg",0.2,"raw_material"
"bom_line_310","Camexine 60 ml","BPP001","kg",0.06,"raw_material"
"bom_line_311","Camexine 60 ml","BPK001","kg",2,"raw_material"
"bom_line_312","Camexine 60 ml","BSU002","kg",50,"raw_material"
"bom_line_313","Camexine 60 ml","BAL001","Liter(s)",10.7,"raw_material"
"bom_line_314","Camexine 60 ml","BSO002","kg",26.096,"raw_material"
"bom_line_315","Camexine 60 ml","BGL002","kg",50.476,"raw_material"
"bom_line_316","Camexine 60 ml","BPG001","kg",5.277,"raw_material"
"bom_line_317","Camexine 60 ml","BAG001","g",1.25,"raw_material"
"bom_line_318","Camexine 60 ml","BEJ001","kg",0.492,"raw_material"
"bom_line_319","Camexine 60 ml","BPO003","kg",0.045,"raw_material"
"bom_line_320","Camexine 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_321","Camexine 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_322","Camexine 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_323","Camexine 60 ml","CET022","Pcs",3279,"kemas_sekunder"
"bom_line_324","Camexine 60 ml","CIN018","Pcs",3279,"kemas_sekunder"
"bom_line_325","Camexine 60 ml","CBR015","Pcs",3279,"kemas_sekunder"
"bom_line_326","Camexine 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_327","Camexine 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_328","Camexine 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_329","Camicetine 60 ml","ACP002","kg",9,"raw_material"
"bom_line_330","Camicetine 60 ml","BPO001","kg",1.716,"raw_material"
"bom_line_331","Camicetine 60 ml","BCS001","kg",2.6,"raw_material"
"bom_line_332","Camicetine 60 ml","BMP001","kg",0.36,"raw_material"
"bom_line_333","Camicetine 60 ml","BPP001","kg",0.06,"raw_material"
"bom_line_334","Camicetine 60 ml","BSS001","kg",0.05,"raw_material"
"bom_line_335","Camicetine 60 ml","BSC005","kg",0.3,"raw_material"
"bom_line_336","Camicetine 60 ml","BMA002","kg",0.2,"raw_material"
"bom_line_337","Camicetine 60 ml","BSC002","kg",0.1,"raw_material"
"bom_line_338","Camicetine 60 ml","BEV001","kg",0.174,"raw_material"
"bom_line_339","Camicetine 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_340","Camicetine 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_341","Camicetine 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_342","Camicetine 60 ml","CET026","Pcs",3226,"kemas_sekunder"
"bom_line_343","Camicetine 60 ml","CIN022","Pcs",3226,"kemas_sekunder"
"bom_line_344","Camicetine 60 ml","CBR018","Pcs",3226,"kemas_sekunder"
"bom_line_345","Camicetine 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_346","Camicetine 60 ml","LBK010","Pcs",66,"kemas_sekunder"
"bom_line_347","Camicetine 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_348","Camicetine 60 ml Export","ACP002","kg",9,"raw_material"
"bom_line_349","Camicetine 60 ml Export","BMA002","kg",0.2,"raw_material"
"bom_line_350","Camicetine 60 ml Export","BEV001","kg",0.174,"raw_material"
"bom_line_351","Camicetine 60 ml Export","BSC005","kg",0.3,"raw_material"
"bom_line_352","Camicetine 60 ml Export","BSC002","kg",0.1,"raw_material"
"bom_line_353","Camicetine 60 ml Export","BSS001","kg",0.05,"raw_material"
"bom_line_354","Camicetine 60 ml Export","BMP001","kg",0.36,"raw_material"
"bom_line_355","Camicetine 60 ml Export","BPP001","kg",0.06,"raw_material"
"bom_line_356","Camicetine 60 ml Export","BPO001","kg",1.716,"raw_material"
"bom_line_357","Camicetine 60 ml Export","BCS001","kg",2.6,"raw_material"
"bom_line_358","Camicetine 60 ml Export","CBO009","Pcs",3300,"kemas_primer"
"bom_line_359","Camicetine 60 ml Export","CDO004","Pcs",3300,"kemas_primer"
"bom_line_360","Camicetine 60 ml Export","CBR017","Pcs",3226,"kemas_sekunder"
"bom_line_361","Camicetine 60 ml Export","CET025","Pcs",3226,"kemas_sekunder"
"bom_line_362","Camicetine 60 ml Export","CIN021","Pcs",3226,"kemas_sekunder"
"bom_line_363","Camicetine 60 ml Export","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_364","Camidex 100 ml","ADH005","kg",0.42,"raw_material"
"bom_line_365","Camidex 100 ml","BSC003","kg",1,"raw_material"
